lon,lat,T20
-72.45,-17.65,131.45643680866596
-72.34999999999998,-17.65,140.77922168385427
-72.25,-17.65,149.86230476112183
-72.15,-17.65,158.72284883981519
-72.05,-17.65,167.55412081738794
-71.95,-17.65,176.35594120434746
-71.85,-17.65,185.17767793331237
-71.75,-17.65,193.9836258405162
-71.65,-17.65,202.96600957345768
-71.55,-17.65,212.09040181436436
-71.45,-17.65,221.20791327795874
-71.35,-17.65,230.74276784178898
-71.25,-17.65,240.5614227672716
-71.15,-17.65,250.55184433754349
-71.05,-17.65,261.06014578436947
-70.95,-17.65,271.94515617546915
-70.85,-17.65,
-70.75,-17.65,
-70.65,-17.65,
-70.55,-17.65,
-70.45,-17.65,
-70.35,-17.65,
-70.25,-17.65,
-70.15,-17.65,
-70.05,-17.65,
-69.95,-17.65,
-69.85,-17.65,
-69.75,-17.65,
-69.65,-17.65,
-69.55,-17.65,
-69.45,-17.65,
-69.35,-17.65,
-69.25,-17.65,
-69.15,-17.65,
-69.05,-17.65,
-68.95,-17.65,
-68.85,-17.65,
-68.75,-17.65,
-68.65,-17.65,
-68.55,-17.65,
-68.45,-17.65,
-68.35,-17.65,
-68.25,-17.65,
-68.15,-17.65,
-68.05,-17.65,
-67.95,-17.65,
-67.85,-17.65,
-67.75,-17.65,
-67.65,-17.65,
-67.55,-17.65,
-67.45,-17.65,
-67.35,-17.65,
-67.25,-17.65,
-67.15,-17.65,
-67.05,-17.65,
-74.95,-17.75,
-74.84999999999998,-17.75,
-74.75,-17.75,
-74.65,-17.75,
-74.54999999999998,-17.75,
-74.45,-17.75,
-74.34999999999998,-17.75,
-74.25,-17.75,
-74.15,-17.75,
-74.04999999999998,-17.75,
-73.95,-17.75,
-73.84999999999998,-17.75,
-73.75,-17.75,
-73.65,-17.75,
-73.54999999999998,-17.75,
-73.45,-17.75,
-73.34999999999998,-17.75,
-73.25,-17.75,19.84158377674638
-73.15,-17.75,36.29634494888164
-73.04999999999998,-17.75,51.12135424974703
-72.95,-17.75,64.79658812930745
-72.84999999999998,-17.75,77.52083285113572
-72.75,-17.75,89.39860414551266
-72.65,-17.75,100.6045189922838
-72.54999999999998,-17.75,111.20532001803046
-72.45,-17.75,121.29437961319316
-72.34999999999998,-17.75,130.91177098838432
-72.25,-17.75,140.25050055255002
-72.15,-17.75,149.35009684117261
-72.05,-17.75,158.29073886385683
-71.95,-17.75,166.99828488439883
-71.85,-17.75,175.81710734311253
-71.75,-17.75,184.54887342991444
-71.65,-17.75,193.47043423181435
-71.55,-17.75,202.52121962009295
-71.45,-17.75,211.7519637930935
-71.35,-17.75,221.0779770064758
-71.25,-17.75,230.8250687136257
-71.15,-17.75,240.70736458020556
-71.05,-17.75,251.17399731285468
-70.95,-17.75,262.05142411244213
-70.85,-17.75,273.3327238951999
-70.75,-17.75,
-70.65,-17.75,
-70.55,-17.75,
-70.45,-17.75,
-70.35,-17.75,
-70.25,-17.75,
-70.15,-17.75,
-70.05,-17.75,
-69.95,-17.75,
-69.85,-17.75,
-69.75,-17.75,
-69.65,-17.75,
-69.55,-17.75,
-69.45,-17.75,
-69.35,-17.75,
-69.25,-17.75,
-69.15,-17.75,
-69.05,-17.75,
-68.95,-17.75,
-68.85,-17.75,
-68.75,-17.75,
-68.65,-17.75,
-68.55,-17.75,
-68.45,-17.75,
-68.35,-17.75,
-68.25,-17.75,
-68.15,-17.75,
-68.05,-17.75,
-67.95,-17.75,
-67.85,-17.75,
-67.75,-17.75,
-67.65,-17.75,
-67.55,-17.75,
-67.45,-17.75,
-67.35,-17.75,
-67.25,-17.75,
-67.15,-17.75,
-67.05,-17.75,
-74.95,-17.85,
-74.84999999999998,-17.85,
-74.75,-17.85,
-74.65,-17.85,
-74.54999999999998,-17.85,
-74.45,-17.85,
-74.34999999999998,-17.85,
-74.25,-17.85,
-74.15,-17.85,
-74.04999999999998,-17.85,
-73.95,-17.85,
-73.84999999999998,-17.85,
-73.75,-17.85,
-73.65,-17.85,
-73.54999999999998,-17.85,
-73.45,-17.85,
-73.34999999999998,-17.85,
-73.25,-17.85,
-73.15,-17.85,19.526165119777293
-73.04999999999998,-17.85,35.847477412347665
-72.95,-17.85,50.61394670132793
-72.84999999999998,-17.85,64.26668403335705
-72.75,-17.85,76.99220948926568
-72.65,-17.85,88.91896470360405
-72.54999999999998,-17.85,100.06389064307972
-72.45,-17.85,110.68848937122041
-72.34999999999998,-17.85,120.80636631935295
-72.25,-17.85,130.4287415442621
-72.15,-17.85,139.80600737862656
-72.05,-17.85,148.94716481499435
-71.95,-17.85,157.93286282946406
-71.85,-17.85,166.7309582744517
-71.75,-17.85,175.60971785341812
-71.65,-17.85,184.37287264610526
-71.55,-17.85,193.38810981656437
-71.45,-17.85,202.56247313689565
-71.35,-17.85,211.95612359286082
-71.25,-17.85,221.54158677329306
-71.15,-17.85,231.54707725086428
-71.05,-17.85,241.94098098655832
-70.95,-17.85,252.66130558884393
-70.85,-17.85,263.91142576424113
-70.75,-17.85,275.5484261201656
-70.65,-17.85,
-70.55,-17.85,
-70.45,-17.85,
-70.35,-17.85,
-70.25,-17.85,
-70.15,-17.85,
-70.05,-17.85,
-69.95,-17.85,
-69.85,-17.85,
-69.75,-17.85,
-69.65,-17.85,
-69.55,-17.85,
-69.45,-17.85,
-69.35,-17.85,
-69.25,-17.85,
-69.15,-17.85,
-69.05,-17.85,
-68.95,-17.85,
-68.85,-17.85,
-68.75,-17.85,
-68.65,-17.85,
-68.55,-17.85,
-68.45,-17.85,
-68.35,-17.85,
-68.25,-17.85,
-68.15,-17.85,
-68.05,-17.85,
-67.95,-17.85,
-67.85,-17.85,
-67.75,-17.85,
-67.65,-17.85,
-67.55,-17.85,
-67.45,-17.85,
-67.35,-17.85,
-67.25,-17.85,
-67.15,-17.85,
-67.05,-17.85,
-74.95,-17.95,
-74.84999999999998,-17.95,
-74.75,-17.95,
-74.65,-17.95,
-74.54999999999998,-17.95,
-74.45,-17.95,
-74.34999999999998,-17.95,
-74.25,-17.95,
-74.15,-17.95,
-74.04999999999998,-17.95,
-73.95,-17.95,
-73.84999999999998,-17.95,
-73.75,-17.95,
-73.65,-17.95,
-73.54999999999998,-17.95,
-73.45,-17.95,
-73.34999999999998,-17.95,
-73.25,-17.95,
-73.15,-17.95,
-73.04999999999998,-17.95,
-72.95,-17.95,21.018889125625513
-72.84999999999998,-17.95,38.21249230036613
-72.75,-17.95,53.61730980252652
-72.65,-17.95,67.72267595274351
-72.54999999999998,-17.95,80.7826508862305
-72.45,-17.95,92.91146636727892
-72.34999999999998,-17.95,104.3538207843176
-72.25,-17.95,115.18073856865085
-72.15,-17.95,125.39779687877942
-72.05,-17.95,135.3165141939571
-71.95,-17.95,144.93610914581663
-71.85,-17.95,154.34634888189473
-71.75,-17.95,163.569847029252
-71.65,-17.95,172.80041876574768
-71.55,-17.95,182.0543216431446
-71.45,-17.95,191.3287346952724
-71.35,-17.95,200.83615844175552
-71.25,-17.95,210.56189979880725
-71.15,-17.95,220.59769558464072
-71.05,-17.95,230.99170510326348
-70.95,-17.95,241.7899840473912
-70.85,-17.95,252.96147387460346
-70.75,-17.95,264.6134770966181
-70.65,-17.95,276.61127466045343
-70.55,-17.95,
-70.45,-17.95,
-70.35,-17.95,
-70.25,-17.95,
-70.15,-17.95,
-70.05,-17.95,
-69.95,-17.95,
-69.85,-17.95,
-69.75,-17.95,
-69.65,-17.95,
-69.55,-17.95,
-69.45,-17.95,
-69.35,-17.95,
-69.25,-17.95,
-69.15,-17.95,
-69.05,-17.95,
-68.95,-17.95,
-68.85,-17.95,
-68.75,-17.95,
-68.65,-17.95,
-68.55,-17.95,
-68.45,-17.95,
-68.35,-17.95,
-68.25,-17.95,
-68.15,-17.95,
-68.05,-17.95,
-67.95,-17.95,
-67.85,-17.95,
-67.75,-17.95,
-67.65,-17.95,
-67.55,-17.95,
-67.45,-17.95,
-67.35,-17.95,
-67.25,-17.95,
-67.15,-17.95,
-67.05,-17.95,
-74.95,-18.05,
-74.84999999999998,-18.05,
-74.75,-18.05,
-74.65,-18.05,
-74.54999999999998,-18.05,
-74.45,-18.05,
-74.34999999999998,-18.05,
-74.25,-18.05,
-74.15,-18.05,
-74.04999999999998,-18.05,
-73.95,-18.05,
-73.84999999999998,-18.05,
-73.75,-18.05,
-73.65,-18.05,
-73.54999999999998,-18.05,
-73.45,-18.05,
-73.34999999999998,-18.05,
-73.25,-18.05,
-73.15,-18.05,
-73.04999999999998,-18.05,
-72.95,-18.05,
-72.84999999999998,-18.05,20.799849619602902
-72.75,-18.05,37.90577801739263
-72.65,-18.05,53.2848373789226
-72.54999999999998,-18.05,67.40258655116466
-72.45,-18.05,80.50475651624113
-72.34999999999998,-18.05,92.72495378171593
-72.25,-18.05,104.25360140647865
-72.15,-18.05,115.18206843497155
-72.05,-18.05,125.62102789747355
-71.95,-18.05,135.61969720326596
-71.85,-18.05,145.37216645685118
-71.75,-18.05,154.91208334129243
-71.65,-18.05,164.33854405375658
-71.55,-18.05,173.72490211090502
-71.45,-18.05,183.14874055095032
-71.35,-18.05,192.64471942312767
-71.25,-18.05,202.36974438844828
-71.15,-18.05,212.33646893849996
-71.05,-18.05,222.64984867279364
-70.95,-18.05,233.34711240333314
-70.85,-18.05,244.46552983237726
-70.75,-18.05,256.01694858278563
-70.65,-18.05,267.97444175115925
-70.55,-18.05,280.16117191002854
-70.45,-18.05,
-70.35,-18.05,
-70.25,-18.05,
-70.15,-18.05,
-70.05,-18.05,
-69.95,-18.05,
-69.85,-18.05,
-69.75,-18.05,
-69.65,-18.05,
-69.55,-18.05,
-69.45,-18.05,
-69.35,-18.05,
-69.25,-18.05,
-69.15,-18.05,
-69.05,-18.05,
-68.95,-18.05,
-68.85,-18.05,
-68.75,-18.05,
-68.65,-18.05,
-68.55,-18.05,
-68.45,-18.05,
-68.35,-18.05,
-68.25,-18.05,
-68.15,-18.05,
-68.05,-18.05,
-67.95,-18.05,
-67.85,-18.05,
-67.75,-18.05,
-67.65,-18.05,
-67.55,-18.05,
-67.45,-18.05,
-67.35,-18.05,
-67.25,-18.05,
-67.15,-18.05,
-67.05,-18.05,
-74.95,-18.15,
-74.84999999999998,-18.15,
-74.75,-18.15,
-74.65,-18.15,
-74.54999999999998,-18.15,
-74.45,-18.15,
-74.34999999999998,-18.15,
-74.25,-18.15,
-74.15,-18.15,
-74.04999999999998,-18.15,
-73.95,-18.15,
-73.84999999999998,-18.15,
-73.75,-18.15,
-73.65,-18.15,
-73.54999999999998,-18.15,
-73.45,-18.15,
-73.34999999999998,-18.15,
-73.25,-18.15,
-73.15,-18.15,
-73.04999999999998,-18.15,
-72.95,-18.15,
-72.84999999999998,-18.15,
-72.75,-18.15,20.644350132082828
-72.65,-18.15,37.74611656892622
-72.54999999999998,-18.15,53.14238974178541
-72.45,-18.15,67.32657008158341
-72.34999999999998,-18.15,80.52305636735036
-72.25,-18.15,92.89372948912933
-72.15,-18.15,104.56543517414897
-72.05,-18.15,115.65218994904254
-71.95,-18.15,126.25827054771347
-71.85,-18.15,136.45495270608816
-71.75,-18.15,146.3840602804416
-71.65,-18.15,156.09832997656363
-71.55,-18.15,165.70500241987511
-71.45,-18.15,175.27898658686988
-71.35,-18.15,184.90117256548152
-71.25,-18.15,194.65662582487658
-71.15,-18.15,204.62150472192542
-71.05,-18.15,214.79597121019532
-70.95,-18.15,225.39020512153556
-70.85,-18.15,236.37960157116518
-70.75,-18.15,247.7218670109241
-70.65,-18.15,259.54344618434834
-70.55,-18.15,271.7329328653707
-70.45,-18.15,284.0746850539698
-70.35,-18.15,
-70.25,-18.15,
-70.15,-18.15,
-70.05,-18.15,
-69.95,-18.15,
-69.85,-18.15,
-69.75,-18.15,
-69.65,-18.15,
-69.55,-18.15,
-69.45,-18.15,
-69.35,-18.15,
-69.25,-18.15,
-69.15,-18.15,
-69.05,-18.15,
-68.95,-18.15,
-68.85,-18.15,
-68.75,-18.15,
-68.65,-18.15,
-68.55,-18.15,
-68.45,-18.15,
-68.35,-18.15,
-68.25,-18.15,
-68.15,-18.15,
-68.05,-18.15,
-67.95,-18.15,
-67.85,-18.15,
-67.75,-18.15,
-67.65,-18.15,
-67.55,-18.15,
-67.45,-18.15,
-67.35,-18.15,
-67.25,-18.15,
-67.15,-18.15,
-67.05,-18.15,
-74.95,-18.25,
-74.84999999999998,-18.25,
-74.75,-18.25,
-74.65,-18.25,
-74.54999999999998,-18.25,
-74.45,-18.25,
-74.34999999999998,-18.25,
-74.25,-18.25,
-74.15,-18.25,
-74.04999999999998,-18.25,
-73.95,-18.25,
-73.84999999999998,-18.25,
-73.75,-18.25,
-73.65,-18.25,
-73.54999999999998,-18.25,
-73.45,-18.25,
-73.34999999999998,-18.25,
-73.25,-18.25,
-73.15,-18.25,
-73.04999999999998,-18.25,
-72.95,-18.25,
-72.84999999999998,-18.25,
-72.75,-18.25,
-72.65,-18.25,
-72.54999999999998,-18.25,22.5157714651152
-72.45,-18.25,40.74474759379067
-72.34999999999998,-18.25,56.981916808220674
-72.25,-18.25,71.80987966679537
-72.15,-18.25,85.5368205771952
-72.05,-18.25,98.36560352522136
-71.95,-18.25,110.45305201140805
-71.85,-18.25,121.93539601466348
-71.75,-18.25,132.93297932853918
-71.65,-18.25,143.54861644769892
-71.55,-18.25,153.8350656345404
-71.45,-18.25,163.99286750227964
-71.35,-18.25,174.0701305440694
-71.25,-18.25,184.11470875415873
-71.15,-18.25,194.3121678993943
-71.05,-18.25,204.7031604330962
-70.95,-18.25,215.27365448348252
-70.85,-18.25,226.25644163526877
-70.75,-18.25,237.60758435202462
-70.65,-18.25,249.2356901966501
-70.55,-18.25,261.3283750980218
-70.45,-18.25,273.725314842402
-70.35,-18.25,
-70.25,-18.25,
-70.15,-18.25,
-70.05,-18.25,
-69.95,-18.25,
-69.85,-18.25,
-69.75,-18.25,
-69.65,-18.25,
